Owner,API #,Longitude,Latitude,Property #,Lease / Well Name,Tank MID,Tank Name,Tank Nbr,Tank Size,BBLS Per Inch,SEC,TWP,RNG,COUNTY
"Continental Resources, Inc.",3302501272,-102.9794652,47.3858122,210458,Marshall 1-13H,5610,Marshall 1-13 - Tank 1,1,400.37856,1.668244,13,145N,097W,DUNN
"Continental Resources, Inc.",3302501272,-102.9794652,47.3858122,210458,Marshall 1-13H,5611,Marshall 1-13 - Tank 2,2,400.37856,1.668244,13,145N,097W,DUNN
"Continental Resources, Inc.",3302501272,-102.9794652,47.3858122,210458,Marshall 1-13H,5612,Marshall 1-13 - Tank 3,3,400.37856,1.668244,13,145N,097W,DUNN
"Continental Resources, Inc.",3302500442,-102.86859,47.4517834,210459,Rocket SWD,6097,Rocket SWD - Oil Tank,1,400.37856,1.668244,23,146N,096W,DUNN
"Continental Resources, Inc.",3302500442,-102.86859,47.4517834,210459,Rocket SWD,6816,Rocket SWD - Oil Tank 2,2,400.37856,1.668244,23,146N,096W,DUNN
"Continental Resources, Inc.",3302501276,-102.9974894,47.3856102,210460,Taney 1-14H,5723,Taney - Tank 1,1,404.50506,1.68543775,14,145N,097W,DUNN
"Continental Resources, Inc.",3302501276,-102.9974894,47.3856102,210460,Taney 1-14H,5724,Taney - Tank 2,2,404.55911,1.685662958,14,145N,097W,DUNN
"Continental Resources, Inc.",3302501276,-102.9974894,47.3856102,210460,Taney 1-14H,5725,Taney - Tank 3,3,404.55786,1.68565775,14,145N,097W,DUNN
"Continental Resources, Inc.",3302501290,-102.9990541,47.5014556,210461,Fuller 1-2H,5852,Fuller - Tank 1,1,400.37856,1.668244,2,146N,097W,DUNN
"Continental Resources, Inc.",3302501290,-102.9990541,47.5014556,210461,Fuller 1-2H,5853,Fuller - Tank 2,2,400.37856,1.668244,2,146N,097W,DUNN
"Continental Resources, Inc.",3302501290,-102.9990541,47.5014556,210461,Fuller 1-2H,5854,Fuller - Tank 3,3,400.37856,1.668244,2,146N,097W,DUNN
"Continental Resources, Inc.",3305303457,-103.055279,47.817688,210465,Vardon 1-14H,5605,Vardon - Tank 1,1,405.34999,1.688958292,14,150N,097W,MC KENZIE
"Continental Resources, Inc.",3305303457,-103.055279,47.817688,210465,Vardon 1-14H,5606,Vardon - Tank 2,2,405.61758,1.69007325,14,150N,097W,MC KENZIE
"Continental Resources, Inc.",3305303457,-103.055279,47.817688,210465,Vardon 1-14H,5607,Vardon - Tank 3,3,405.24439,1.688518292,14,150N,097W,MC KENZIE
"Continental Resources, Inc.",3305303594,-103.1675668,47.702206,210466,Palmer 1-25H,5932,Palmer - Tank 1,1,400.37856,1.668244,25,149N,098W,MC KENZIE
"Continental Resources, Inc.",3305303594,-103.1675668,47.702206,210466,Palmer 1-25H,5933,Palmer - Tank 2,2,400.37856,1.668244,25,149N,098W,MC KENZIE
"Continental Resources, Inc.",3305303594,-103.1675668,47.702206,210466,Palmer 1-25H,5934,Palmer - Tank 3,3,400.37856,1.668244,25,149N,098W,MC KENZIE
"Continental Resources, Inc.",3302501264,-102.9565748,48.3714198,210496,Chase 1-19H,5627,Chase - Tank 1,1,404.66346,1.68609775,19,145N,096W,DUNN
"Continental Resources, Inc.",3302501264,-102.9565748,48.3714198,210496,Chase 1-19H,5628,Chase - Tank 2,2,404.55786,1.68565775,19,145N,096W,DUNN
"Continental Resources, Inc.",3302501264,-102.9565748,48.3714198,210496,Chase 1-19H,5629,Chase - Tank 3,3,404.55786,1.68565775,19,145N,096W,DUNN
"Continental Resources, Inc.",3305303668,-103.6777662,48.0536545,210515,Tallahassee 1-21H,6133,Tallahassee - Tank 1,1,404.77009,1.686542042,16,153N,101W,MC KENZIE
"Continental Resources, Inc.",3305303668,-103.6777662,48.0536545,210515,Tallahassee 1-21H,6134,Tallahassee - Tank 2,2,404.66471,1.686102958,16,153N,101W,MC KENZIE
"Continental Resources, Inc.",3305303668,-103.6777662,48.0536545,210515,Tallahassee 1-21H,6135,Tallahassee - Tank 3,3,404.5583,1.685659583,16,153N,101W,MC KENZIE
"Continental Resources, Inc.",3305303630,-103.6636229,48.0542262,210516,Honolulu 1-22H,5887,Honolulu - Tank 1,1,404.61191,1.685882958,22,153N,101W,MC KENZIE
"Continental Resources, Inc.",3305303630,-103.6636229,48.0542262,210516,Honolulu 1-22H,5888,Honolulu - Tank 2,2,404.71751,1.686322958,22,153N,101W,MC KENZIE
"Continental Resources, Inc.",3305303630,-103.6636229,48.0542262,210516,Honolulu 1-22H,5889,Honolulu - Tank 3,3,404.82311,1.686762958,22,153N,101W,MC KENZIE
"Continental Resources, Inc.",3305303921,-103.41342,47.99445,210520,Kuhn 2-12H,7020,Kuhn 2 - Tank 1,1,400.37856,1.668244,12,152N,100W,MC KENZIE
"Continental Resources, Inc.",3305303921,-103.41342,47.99445,210520,Kuhn 2-12H,7021,Kuhn 2 - Tank 2,2,400.37856,1.668244,12,152N,100W,MC KENZIE
"Continental Resources, Inc.",3305303921,-103.41342,47.99445,210520,Kuhn 2-12H,7022,Kuhn 2 - Tank 3,3,400.37856,1.668244,12,152N,100W,MC KENZIE
"Continental Resources, Inc.",3310502461,-103.67782,48.13703,210522,Plano 1-28H,6638,Plano - Tank 1,1,400.37856,1.668244,28,154N,101W,WILLIAMS
"Continental Resources, Inc.",3310502461,-103.67782,48.13703,210522,Plano 1-28H,6639,Plano - Tank 2,2,400.37856,1.668244,28,154N,101W,WILLIAMS
"Continental Resources, Inc.",3310502461,-103.67782,48.13703,210522,Plano 1-28H,6640,Plano - Tank 3,3,400.37856,1.668244,28,154N,101W,WILLIAMS
"Continental Resources, Inc.",3302300763,-103.22419,48.69174,210527,Borten 1-9H,7007,Borten - Tank 1,1,400.37856,1.668244,9,160N,097W,DIVIDE
"Continental Resources, Inc.",3302300763,-103.22419,48.69174,210527,Borten 1-9H,7008,Borten - Tank 2,2,400.37856,1.668244,9,160N,097W,DIVIDE
"Continental Resources, Inc.",3302300763,-103.22419,48.69174,210527,Borten 1-9H,7009,Borten - Tank 3,3,400.37856,1.668244,9,160N,097W,DIVIDE
"Continental Resources, Inc.",3310502534,-103.22668,48.57417,210528,Kolstad 1-28H,7358,Kolstad - Tank 1,1,400.37856,1.668244,28,159N,097W,WILLIAMS
"Continental Resources, Inc.",3310502534,-103.22668,48.57417,210528,Kolstad 1-28H,7359,Kolstad - Tank 2,2,400.37856,1.668244,28,159N,097W,WILLIAMS
"Continental Resources, Inc.",3310502534,-103.22668,48.57417,210528,Kolstad 1-28H,7360,Kolstad - Tank 3,3,400.37856,1.668244,28,159N,097W,WILLIAMS
"Continental Resources, Inc.",3302501478,-102.8038536,47.444875,210541,Mittelstadt 2-20H,7314,MIttelstadt 2 - Tank 1,1,400.37856,1.668244,20,146N,095W,DUNN
"Continental Resources, Inc.",3302501478,-102.8038536,47.444875,210541,Mittelstadt 2-20H,7315,Mittelstadt 2 - Tank 2,2,400.37856,1.668244,20,146N,095W,DUNN
"Continental Resources, Inc.",3302501478,-102.8038536,47.444875,210541,Mittelstadt 2-20H,7316,Mittelstadt 2 - Tank 3,3,400.37856,1.668244,20,146N,095W,DUNN
"Continental Resources, Inc.",3302501344,-102.9578548,47.3726555,210542,Grande 1-18H,5922,Grande - Tank 1,1,400.37856,1.668244,18,145N,096W,DUNN
"Continental Resources, Inc.",3302501344,-102.9578548,47.3726555,210542,Grande 1-18H,5923,Grande - Tank 2,2,400.37856,1.668244,18,145N,096W,DUNN
"Continental Resources, Inc.",3302501344,-102.9578548,47.3726555,210542,Grande 1-18H,5924,Grande - Tank 3,3,400.37856,1.668244,18,145N,096W,DUNN
"Continental Resources, Inc.",3302501356,-102.7983252,47.3868953,210544,Jack 2-9H,6512,Jack 2 - Tank 1,1,400.37856,1.668244,9,145N,095W,DUNN
"Continental Resources, Inc.",3302501356,-102.7983252,47.3868953,210544,Jack 2-9H,6513,Jack 2 - Tank 2,2,400.37856,1.668244,9,145N,095W,DUNN
"Continental Resources, Inc.",3302501356,-102.7983252,47.3868953,210544,Jack 2-9H,6514,Jack 2 - Tank 3,3,400.37856,1.668244,9,145N,095W,DUNN
"Continental Resources, Inc.",3302501407,-102.9631451,47.4017266,210545,Benner 1-6H,6326,Benner - Tank 1,1,400.37856,1.668244,6,145N,096W,DUNN
"Continental Resources, Inc.",3302501407,-102.9631451,47.4017266,210545,Benner 1-6H,6327,Benner - Tank 2,2,400.37856,1.668244,6,145N,096W,DUNN
"Continental Resources, Inc.",3302501407,-102.9631451,47.4017266,210545,Benner 1-6H,6328,Benner - Tank 3,3,400.37856,1.668244,6,145N,096W,DUNN
"Continental Resources, Inc.",3302501484,-102.7691211,47.3842869,210547,Roadrunner 2-15H,7263,Roadrunner 2 - Tank 1,1,400.37856,1.668244,15,145N,095W,DUNN
"Continental Resources, Inc.",3302501484,-102.7691211,47.3842869,210547,Roadrunner 2-15H,7264,Roadrunner 2 - Tank 2,2,400.37856,1.668244,15,145N,095W,DUNN
"Continental Resources, Inc.",3302501484,-102.7691211,47.3842869,210547,Roadrunner 2-15H,7265,Roadrunner 2 - Tank 3,3,400.37856,1.668244,15,145N,095W,DUNN
"Continental Resources, Inc.",3302501482,-102.7694844,47.3842851,210548,Roadrunner 3-15H,7268,Roadrunner 3 - Tank 1,1,400.37856,1.668244,15,145N,095W,DUNN
"Continental Resources, Inc.",3302501482,-102.7694844,47.3842851,210548,Roadrunner 3-15H,7269,Roadrunner 3 - Tank 2,2,400.37856,1.668244,15,145N,095W,DUNN
"Continental Resources, Inc.",3302501482,-102.7694844,47.3842851,210548,Roadrunner 3-15H,7270,Roadrunner 3 - Tank 3,3,400.37856,1.668244,15,145N,095W,DUNN
"Continental Resources, Inc.",3302501485,-102.7689395,47.3842878,210549,Clover 2-10H,7248,Clover 2 - Tank 1,1,400.37856,1.668244,15,145N,095W,DUNN
"Continental Resources, Inc.",3302501485,-102.7689395,47.3842878,210549,Clover 2-10H,7249,Clover 2 - Tank 2,2,400.37856,1.668244,15,145N,095W,DUNN
"Continental Resources, Inc.",3302501485,-102.7689395,47.3842878,210549,Clover 2-10H,7250,Clover 2 - Tank 3,3,400.37856,1.668244,15,145N,095W,DUNN
"Continental Resources, Inc.",3302501483,-102.7693027,47.384286,210550,Clover 3-10H,7253,Clover 3 - Tank 1,1,400.37856,1.668244,15,145N,095W,DUNN
"Continental Resources, Inc.",3302501483,-102.7693027,47.384286,210550,Clover 3-10H,7254,Clover 3 - Tank 2,2,400.37856,1.668244,15,145N,095W,DUNN
"Continental Resources, Inc.",3302501483,-102.7693027,47.384286,210550,Clover 3-10H,7255,Clover 3 - Tank 3,3,400.37856,1.668244,15,145N,095W,DUNN
"Continental Resources, Inc.",2508322879,-104.5876295,47.926124,210552,Cochrane 1-11H,6083,Cochrane - Tank 1,1,405.56951,1.689872958,2,025N,055E,RICHLAND
"Continental Resources, Inc.",2508322879,-104.5876295,47.926124,210552,Cochrane 1-11H,6084,Cochrane - Tank 2,2,405.25146,1.68854775,2,025N,055E,RICHLAND
"Continental Resources, Inc.",2508322879,-104.5876295,47.926124,210552,Cochrane 1-11H,6085,Cochrane - Tank 3,3,405.19515,1.688313125,2,025N,055E,RICHLAND
"Continental Resources, Inc.",3302501425,-102.968337,47.430634,210553,Nadia 2-30H,6820,Nadia 2 - Tank 1,1,400.37856,1.668244,30,146N,096W,DUNN
"Continental Resources, Inc.",3302501425,-102.968337,47.430634,210553,Nadia 2-30H,6821,Nadia 2 - Tank 2,2,400.37856,1.668244,30,146N,096W,DUNN
"Continental Resources, Inc.",3302501425,-102.968337,47.430634,210553,Nadia 2-30H,6822,Nadia 2 - Tank 3,3,400.37856,1.668244,30,146N,096W,DUNN
"Continental Resources, Inc.",3301301560,-102.8340657,48.6631334,210557,Grote 1-21H,6156,Grote - Tank 1,1,400.37856,1.668244,21,160N,094W,BURKE
"Continental Resources, Inc.",3301301560,-102.8340657,48.6631334,210557,Grote 1-21H,6157,Grote - Tank 2,2,400.37856,1.668244,21,160N,094W,BURKE
"Continental Resources, Inc.",3301301560,-102.8340657,48.6631334,210557,Grote 1-21H,6158,Grote - Tank 3,3,400.37856,1.668244,21,160N,094W,BURKE
"Continental Resources, Inc.",3302501408,-103.0015569,47.3567846,210563,Catron 1-26H,6191,Catron - Tank 1,1,404.55786,1.68565775,26,145N,097W,DUNN
"Continental Resources, Inc.",3302501408,-103.0015569,47.3567846,210563,Catron 1-26H,6192,Catron - Tank 2,2,404.55786,1.68565775,26,145N,097W,DUNN
"Continental Resources, Inc.",3302501408,-103.0015569,47.3567846,210563,Catron 1-26H,6193,Catron - Tank 3,3,404.66471,1.686102958,26,145N,097W,DUNN
"Continental Resources, Inc.",3305303863,-103.71775,48.04708,210565,Cincinnati 1-30H,6537,Cincinnati - Tank 1,1,404.55786,1.68565775,30,153N,101W,MC KENZIE
"Continental Resources, Inc.",3305303863,-103.71775,48.04708,210565,Cincinnati 1-30H,6538,Cincinnati - Tank 2,2,404.50506,1.68543775,30,153N,101W,MC KENZIE
"Continental Resources, Inc.",3305303863,-103.71775,48.04708,210565,Cincinnati 1-30H,6539,Cincinnati - Tank 3,3,404.55786,1.68565775,30,153N,101W,MC KENZIE
"Continental Resources, Inc.",3305303555,-103.2907155,47.9338703,210566,Norfolk 1-1H,5795,Norfolk - Tank 1,1,400.37856,1.668244,1,151N,099W,MC KENZIE
"Continental Resources, Inc.",3305303555,-103.2907155,47.9338703,210566,Norfolk 1-1H,5796,Norfolk - Tank 2,2,400.37856,1.668244,1,151N,099W,MC KENZIE
"Continental Resources, Inc.",3305303555,-103.2907155,47.9338703,210566,Norfolk 1-1H,5797,Norfolk - Tank 3,3,400.37856,1.668244,1,151N,099W,MC KENZIE
"Continental Resources, Inc.",3305303638,-103.3197324,47.9339416,210567,Durham 1-2H,6138,Durham - Tank 1,1,400.37856,1.668244,2,151N,099W,MC KENZIE
"Continental Resources, Inc.",3305303638,-103.3197324,47.9339416,210567,Durham 1-2H,6139,Durham - Tank 2,2,400.37856,1.668244,2,151N,099W,MC KENZIE
"Continental Resources, Inc.",3305303638,-103.3197324,47.9339416,210567,Durham 1-2H,6140,Durham - Tank 3,3,400.37856,1.668244,2,151N,099W,MC KENZIE
"Continental Resources, Inc.",3302501329,-102.9390172,47.3122848,210574,Carl 1-11H,5917,Carl - Tank 1,1,400.37856,1.668244,11,144N,097W,DUNN
"Continental Resources, Inc.",3302501329,-102.9390172,47.3122848,210574,Carl 1-11H,5918,Carl - Tank 2,2,400.37856,1.668244,11,144N,097W,DUNN
"Continental Resources, Inc.",3302501329,-102.9390172,47.3122848,210574,Carl 1-11H,5919,Carl - Tank 3,3,400.37856,1.668244,11,144N,097W,DUNN
"Continental Resources, Inc.",3305303513,-103.2056576,47.7604223,210575,Calhoun 1-3H,5718,Calhoun - Tank 1,1,400.37856,1.668244,3,149N,098W,MC KENZIE
"Continental Resources, Inc.",3305303513,-103.2056576,47.7604223,210575,Calhoun 1-3H,5719,Calhoun - Tank 2,2,400.37856,1.668244,3,149N,098W,MC KENZIE
"Continental Resources, Inc.",3305303513,-103.2056576,47.7604223,210575,Calhoun 1-3H,5720,Calhoun - Tank 3,3,400.37856,1.668244,3,149N,098W,MC KENZIE
"Continental Resources, Inc.",3306101739,-102.7607416,48.1388898,210581,Vachal 2-27H,5804,Vachal 2-27H Tank 1,1,400.37856,1.668244,27,154N,094W,MOUNTRAIL
"Continental Resources, Inc.",3306101739,-102.7607416,48.1388898,210581,Vachal 2-27H,5805,Vachal 2-27H Tank 2,2,400.37856,1.668244,27,154N,094W,MOUNTRAIL
"Continental Resources, Inc.",3306101739,-102.7607416,48.1388898,210581,Vachal 2-27H,5806,Vachal 2-27H Tank 3,3,400.37856,1.668244,27,154N,094W,MOUNTRAIL
"Continental Resources, Inc.",2508322891,-104.6629478,48.0118545,210583,Peterson 1-18H,6078,Peterson - Tank 1,1,405.19866,1.68832775,18,026N,055E,RICHLAND
"Continental Resources, Inc.",2508322891,-104.6629478,48.0118545,210583,Peterson 1-18H,6079,Peterson - Tank 2,2,405.08951,1.687872958,18,026N,055E,RICHLAND
"Continental Resources, Inc.",2508322891,-104.6629478,48.0118545,210583,Peterson 1-18H,6080,Peterson - Tank 3,3,405.14346,1.68809775,18,026N,055E,RICHLAND
"Continental Resources, Inc.",3305303539,-102.677963,48.0230636,210587,Mack 3-2H,6026,Mack 3 - Tank 1,1,400.37856,1.668244,2,152N,094W,MC KENZIE
"Continental Resources, Inc.",3305303539,-102.677963,48.0230636,210587,Mack 3-2H,6027,Mack 3 - Tank 2,2,400.37856,1.668244,2,152N,094W,MC KENZIE
"Continental Resources, Inc.",3305303539,-102.677963,48.0230636,210587,Mack 3-2H,6028,Mack 3 - Tank 3,3,400.37856,1.668244,2,152N,094W,MC KENZIE
"Continental Resources, Inc.",3310502216,-103.4177021,48.3131407,210588,Stockton 1-28H,6047,Stockton - Tank 1,1,400.37856,1.668244,28,156N,099W,WILLIAMS
"Continental Resources, Inc.",3310502216,-103.4177021,48.3131407,210588,Stockton 1-28H,6048,Stockton - Tank 2,2,400.37856,1.668244,28,156N,099W,WILLIAMS
"Continental Resources, Inc.",3310502216,-103.4177021,48.3131407,210588,Stockton 1-28H,6049,Stockton - Tank 3,3,400.37856,1.668244,28,156N,099W,WILLIAMS
"Continental Resources, Inc.",3302501366,-102.826079,47.4722541,210589,Dvirnak 2-7H,5996,Dvirnak 2 - Tank 1,1,400.37856,1.668244,18,146N,095W,DUNN
"Continental Resources, Inc.",3302501366,-102.826079,47.4722541,210589,Dvirnak 2-7H,5997,Dvirnak 2 - Tank 2,2,400.37856,1.668244,18,146N,095W,DUNN
"Continental Resources, Inc.",3302501366,-102.826079,47.4722541,210589,Dvirnak 2-7H,5998,Dvirnak 2 - Tank 3,3,400.37856,1.668244,18,146N,095W,DUNN
"Continental Resources, Inc.",3302501367,-102.8257151,47.4722513,210590,Dvirnak 3-7H,6001,Dvirnak 3 - Tank 1,1,400.37856,1.668244,18,146N,095W,DUNN
"Continental Resources, Inc.",3302501367,-102.8257151,47.4722513,210590,Dvirnak 3-7H,6002,Dvirnak 3 - Tank 2,2,400.37856,1.668244,18,146N,095W,DUNN
"Continental Resources, Inc.",3302501367,-102.8257151,47.4722513,210590,Dvirnak 3-7H,6003,Dvirnak 3 - Tank 3,3,400.37856,1.668244,18,146N,095W,DUNN
"Continental Resources, Inc.",3302501368,-102.825897,47.4722527,210591,Pletan 3-18H,5937,Pletan 3 - Tank 1,1,400.37856,1.668244,18,146N,095W,DUNN
"Continental Resources, Inc.",3302501368,-102.825897,47.4722527,210591,Pletan 3-18H,5938,Pletan 3 - Tank 2,2,400.37856,1.668244,18,146N,095W,DUNN
"Continental Resources, Inc.",3302501368,-102.825897,47.4722527,210591,Pletan 3-18H,5939,Pletan 3 - Tank 3,3,400.37856,1.668244,18,146N,095W,DUNN
"Continental Resources, Inc.",3302501369,-102.8255332,47.4722498,210592,Pletan 4-18H,5991,Pletan 4 - Tank 1,1,400.37856,1.668244,18,146N,095W,DUNN
"Continental Resources, Inc.",3302501369,-102.8255332,47.4722498,210592,Pletan 4-18H,5992,Pletan 4 - Tank 2,2,400.37856,1.668244,18,146N,095W,DUNN
"Continental Resources, Inc.",3302501369,-102.8255332,47.4722498,210592,Pletan 4-18H,5993,Pletan 4 - Tank 3,3,400.37856,1.668244,18,146N,095W,DUNN
"Continental Resources, Inc.",3301301623,-102.7901159,48.6932608,210595,Otter 1-11H,6977,Otter - Tank 1,1,400.37856,1.668244,11,160N,094W,BURKE
"Continental Resources, Inc.",3301301623,-102.7901159,48.6932608,210595,Otter 1-11H,6978,Otter - Tank 2,2,400.37856,1.668244,11,160N,094W,BURKE
"Continental Resources, Inc.",3301301623,-102.7901159,48.6932608,210595,Otter 1-11H,6979,Otter - Tank 3,3,400.37856,1.668244,11,160N,094W,BURKE
"Continental Resources, Inc.",3301301629,-102.8117269,48.6922612,210596,Lielan 1-10H,6919,Lielan - Tank 1,1,400.37856,1.668244,10,160N,094W,BURKE
"Continental Resources, Inc.",3301301629,-102.8117269,48.6922612,210596,Lielan 1-10H,6920,Lielan - Tank 2,2,400.37856,1.668244,10,160N,094W,BURKE
"Continental Resources, Inc.",3301301629,-102.8117269,48.6922612,210596,Lielan 1-10H,6921,Lielan - Tank 3,3,400.37856,1.668244,10,160N,094W,BURKE
"Continental Resources, Inc.",3301301645,-102.7915144,48.6633152,210597,Opee 1-23H,7055,Opee - Tank 1,1,400.37856,1.668244,23,160N,094W,BURKE
"Continental Resources, Inc.",3301301645,-102.7915144,48.6633152,210597,Opee 1-23H,7056,Opee - Tank 2,2,400.37856,1.668244,23,160N,094W,BURKE
"Continental Resources, Inc.",3301301645,-102.7915144,48.6633152,210597,Opee 1-23H,7057,Opee - Tank 3,3,400.37856,1.668244,23,160N,094W,BURKE
"Continental Resources, Inc.",3305303554,-102.698327,48.022708,210606,Rollefstad 3-3H,7148,Rollefstad 3 - Tank 1,1,400.37856,1.668244,3,152N,094W,MC KENZIE
"Continental Resources, Inc.",3305303554,-102.698327,48.022708,210606,Rollefstad 3-3H,7149,Rollefstad 3 - Tank 2,2,400.37856,1.668244,3,152N,094W,MC KENZIE
"Continental Resources, Inc.",3305303554,-102.698327,48.022708,210606,Rollefstad 3-3H,7150,Rollefstad 3 - Tank 3,3,400.37856,1.668244,3,152N,094W,MC KENZIE
"Continental Resources, Inc.",3305303564,-103.1242136,48.0233347,210607,Barkley 1-5H,5952,Barkley - Tank 1,1,400.37856,1.668244,5,152N,097W,MC KENZIE
"Continental Resources, Inc.",3305303564,-103.1242136,48.0233347,210607,Barkley 1-5H,5953,Barkley - Tank 2,2,400.37856,1.668244,5,152N,097W,MC KENZIE
"Continental Resources, Inc.",3305303564,-103.1242136,48.0233347,210607,Barkley 1-5H,5954,Barkley - Tank 3,3,400.37856,1.668244,5,152N,097W,MC KENZIE
"Continental Resources, Inc.",3301301578,-102.8486458,48.6626811,210609,Maynard 1-20H,6686,Maynard - Tank 1,1,400.37856,1.668244,20,160N,094W,BURKE
"Continental Resources, Inc.",3301301578,-102.8486458,48.6626811,210609,Maynard 1-20H,6687,Maynard - Tank 2,2,400.37856,1.668244,20,160N,094W,BURKE
"Continental Resources, Inc.",3301301578,-102.8486458,48.6626811,210609,Maynard 1-20H,6688,Maynard - Tank 3,3,400.37856,1.668244,20,160N,094W,BURKE
"Continental Resources, Inc.",3301301589,-102.85069,48.69182,210610,Overland 1-8H,6633,Overland - Tank 1,1,400.37856,1.668244,8,160N,094W,BURKE
"Continental Resources, Inc.",3301301589,-102.85069,48.69182,210610,Overland 1-8H,6634,Overland - Tank 2,2,400.37856,1.668244,8,160N,094W,BURKE
"Continental Resources, Inc.",3301301589,-102.85069,48.69182,210610,Overland 1-8H,6635,Overland - Tank 3,3,400.37856,1.668244,8,160N,094W,BURKE
"Continental Resources, Inc.",3301301598,-102.8342843,48.6921797,210611,Lucille 1-9H,6807,Lucille 1-9H - Tank 1,1,400.37856,1.668244,9,160N,094W,BURKE
"Continental Resources, Inc.",3301301598,-102.8342843,48.6921797,210611,Lucille 1-9H,6808,Lucille 1-9H - Tank 2,2,400.37856,1.668244,9,160N,094W,BURKE
"Continental Resources, Inc.",3301301598,-102.8342843,48.6921797,210611,Lucille 1-9H,6809,Lucille 1-9H - Tank 3,3,400.37856,1.668244,9,160N,094W,BURKE
"Continental Resources, Inc.",3305303671,-103.3179684,47.9934459,210615,Pasadena 1-11H,7243,Pasadena - Tank 1,1,400.37856,1.668244,11,152N,099W,MC KENZIE
"Continental Resources, Inc.",3305303671,-103.3179684,47.9934459,210615,Pasadena 1-11H,7244,Pasadena - Tank 2,2,400.37856,1.668244,11,152N,099W,MC KENZIE
"Continental Resources, Inc.",3305303671,-103.3179684,47.9934459,210615,Pasadena 1-11H,7245,Pasadena - Tank 3,3,400.37856,1.668244,11,152N,099W,MC KENZIE
"Continental Resources, Inc.",3303300304,-103.6810495,47.1537883,210616,Beaver Creek State 1-36H,6179,Beaver Creek State 1-36H - Tank 1,1,400.37856,1.668244,36,143N,103W,GOLDEN VALLEY
